c_first,c_first_ack,c_last,c_port,c_rtt_avg,c_rtt_max,c_rtt_min,c_rtt_std,durat,s_ack_cnt,s_ack_cnt_p,s_first,s_first_ack,s_last,s_pkts_all,s_rtt_avg,s_rtt_max,s_rtt_min,s_rtt_std,Label
71.52102976827324,0.142,71.581,37710.0,0.13033657480728628,0.181,0.08300006794929504,0.031005,108.459,3.8907004753127694,0.9100000271573663,74.01597132092715,71.704,73.936,4.0,0.006666,0.009,0.003,0.003215,Normal
55.913,0.1939997968226671,55.913,37758.02999191359,0.40932,0.9380013983249664,0.098,0.5600261264976263,103.04,4.0,0.9000000208616257,61.721,55.975007381364705,61.752486142426726,3.920000024139881,0.007666,0.01,0.006,0.002082,Normal
55.917,0.19499998793005943,55.89372995226458,37730.0,0.060830912725687025,0.198,0.141,0.032347,108.576,4.0,0.8900000127032399,67.47770637796819,56.014801558844745,67.434,3.98000000230968,0.01,0.014,0.004,0.005292,Normal
96.15,0.113,96.13003097437323,37482.0,0.8785348401176334,2.605,0.08,1.452356,186.00798077124358,3.960000053048134,0.8701712628826499,98.459,96.15023762315512,98.459,4.0,0.014666,0.017,0.013,0.002082,Normal
5.692,0.19,5.692,38158.0,0.29999,0.647,0.091,0.3026,26.515,4.0,0.9200042355805635,10.828,5.783,10.828,3.8899568170309067,0.015,0.028,0.008,0.011269,Normal
41.49207737678662,0.088,41.525,37976.0,0.189994,0.387,0.079,0.171064,93.049,4.0,0.9000126328319311,52.377,41.60900099696219,52.377,4.0,0.010333,0.015,0.007,0.004163,Normal
72.287,0.064,72.26442765722797,37498.0,0.141995,0.24300440046191213,0.059,0.122748,199.33294824528693,4.0,0.8601716794073582,74.912,72.371,74.912,4.0,0.007,0.008,0.005,0.001732,Normal
15.89700000230968,0.12799999932944775,15.917,38240.0,0.656978,1.6930000092387198,0.09,1.110306890852213,23.171,3.9400000013411045,0.9100000020116568,18.43999999191612,15.975000001117586,18.37,4.0,0.009,0.011,0.008,0.001732,Normal
122.653,0.121,122.653,37414.0,0.551648,1.414,0.09700011291354894,0.746925,209.844,3.9400001242756844,0.9200001209974289,132.00399063417316,122.7392032798268,131.984,3.9600000642240047,0.012,0.015,0.007,0.004359,Normal
20.529,0.18999999798834324,20.342679459504783,38234.0,0.38937136239933967,1.155,-0.021000007785856728,0.611171,27.093,4.0,0.8999999929219484,22.462999996982514,20.553000061392783,22.453,4.0,0.011666,0.016,0.008,0.004041,Normal
81.387,0.21296466614305973,81.387,38006.0,0.123329,0.144,0.104,0.04002802629041671,84.58,3.8806958980858326,0.94000000692904,84.21199518722295,81.46100043373555,84.142,4.0,0.01,0.012,0.009,0.001732,Normal
30.56900434856862,0.16399992832541466,30.489386407747865,38048.0,0.1318233911783099,0.325,0.04000066000968218,0.12413,71.27399498344958,3.9400000404566526,0.9200000390410423,35.432,30.689,35.432,4.0,0.012666,0.014,0.01,0.002309,Normal
25.415,0.2209999812245369,25.415,37994.0,0.146995,0.229,0.094,0.072021,94.809,3.820069085806608,0.9600000008940697,29.126999881982805,25.45900026654452,29.116999934360386,3.9900000002235174,0.011333,0.014,0.007,0.003786,Normal
56.315,0.107,56.315,37880.0,0.03502322157910466,0.143,0.094,0.026963,117.225,4.0,0.8999999929219484,58.96099949015677,56.33900055570155,58.94099979421497,3.950000001117587,0.010333,0.013,0.008,0.002517,Normal
25.447,0.127,25.447,37368.0,0.10633,0.136,0.071,0.032868,230.889,4.0,1.0,51.037,25.518,51.037,4.0,0.009666,0.015,0.007,0.004619,Normal
151.582,0.108,151.582,37594.0,0.116329,0.147,0.098,0.026727,172.628,3.9100595517084002,0.9200020916759968,154.29099987475573,151.686,154.271,3.930000001564622,0.01,0.012,0.008,0.002,Normal
136.95,0.324,136.95,37696.0,0.09100978513532876,0.24400021670013666,0.081,0.119954,150.81599987661838,3.9199999943375587,0.9399999957531691,140.62140375998615,137.031,140.587,3.9600000008940697,0.009666,0.016,0.003,0.006506,Normal
35.396018749833104,0.148,35.416,37572.069441180676,0.133329,0.162,0.07560003011673688,0.024846,190.565,4.0,0.8701483216136694,37.668,35.534,37.668,4.0,0.016999,0.028,0.004,0.012124,Normal
59.952113822706046,0.115,60.002,37866.0,0.140995,0.216,0.101,0.07494664151221514,126.705,4.0,0.9000923279672861,67.508,60.06302057567239,67.508,4.0,0.008666,0.011,0.006,0.002517,Normal
75.851,0.153,75.81102272889018,37608.0,0.255658,0.553,0.05500002838671207,0.259479,179.7089706748128,3.9500000150874257,0.9200000315904617,83.28895824772864,75.926,83.25898742580414,3.9700000090524554,0.008333,0.014,0.004,0.005132,Normal
92.21604909433424,0.213,92.26601474790274,37850.0,0.630646,1.4568600908070803,0.0052726469188928565,0.827064,134.524,4.0,0.9000000115483999,97.554,92.431,97.554,4.0,0.011,0.019,0.004,0.00755,Normal
26.56003688752651,0.132,26.63,38098.0,0.188327,0.3050002947449684,0.11,0.17863817150974273,77.83,4.0,0.8900132486596704,28.736,26.76,28.736,3.9900000039488077,0.012333,0.022,0.006,0.008505,Normal
15.919,0.131,15.919,37944.03545494331,0.138329,0.15900020138919355,0.121,0.026633,126.394,4.0,0.9400000236928463,49.812,16.044,49.812,4.0,0.011333,0.016,0.008,0.004163,Normal
128.818,0.104,128.818,37770.0,0.121663,0.165,0.07400001162290573,0.038004,149.876,3.9500000057742,0.900008937343955,131.598,128.924,131.598,4.0,0.01,0.012,0.008,0.002,Normal
122.485,0.15,122.4354123069346,37980.0,0.117996,0.144,0.06500024795532226,0.05723150430083275,126.407,4.0,0.9400001913309097,124.642,122.56,124.642,3.9304958917200565,0.013333,0.015,0.01,0.002887,Normal
59.791,0.123,59.76101728694886,37804.0,0.11293547840555013,0.185,0.106,0.043016,152.85,4.0,0.890028452500701,61.904,59.883018031835554,61.904,4.0,0.006666,0.007,0.006,0.000577,Normal
0.7230740738585592,0.119,0.773,38020.0,0.08011659949338436,0.133,0.084,0.024637,111.2549735160172,3.9100001445040107,0.9400000795722008,10.048,0.857,10.048,3.980000028386712,0.009666,0.015,0.006,0.004726,Normal
117.281,0.161,117.281,37574.0,0.233326,0.446,0.107,0.185257,210.141,4.0,0.9100058944895864,132.692,117.388,132.692,3.96000000461936,0.011333,0.014,0.008,0.003055,Normal
46.778,0.131,46.778,38218.0,0.2736645457583666,0.801,0.108,0.396124,69.463,3.9100000020116568,0.96000000461936,49.047,46.8162918529138,49.076999851249155,3.939999995753169,0.011666,0.021,0.005,0.008327,Normal
39.163,0.382,39.163,37246.0,1.2858385137890578,3.61,0.092,1.957329,287.46,4.0,0.9300596239045262,70.30798696547002,39.255,70.278,4.0,0.020666,0.038,0.006,0.016166,Normal
0.704,0.1339999741837382,0.704,38480.0,1.559281,4.505,0.08,2.55103,12.532,3.900407027453184,0.9300103140994906,2.866,0.784,2.866,4.0,0.013666,0.02,0.01,0.005508,Normal
51.495,0.207,51.47178616829216,37644.03998993337,0.302323,0.589,0.129,0.250067,205.87,4.0,0.8900107881054282,55.801,51.60400050894916,55.801,4.0,0.012,0.018,0.005,0.006557,Normal
36.687,0.16399998301267624,36.637052755884824,38110.0,0.18666,0.308,0.04997884728014469,0.106289,109.99597416004539,4.0,0.930000027641654,38.769,36.797,38.769,3.970000014640391,0.014666,0.022,0.01,0.006429,Normal
29.971,0.143,29.971,38372.0,0.14368494258660078,0.213,0.12000001512467862,0.046544,55.798,4.0,0.9500000057742,44.793,30.106,44.793,3.96000000461936,0.014666,0.016,0.013,0.001528,Normal
11.421,0.1699999988824129,11.421,38178.069998238236,0.187327,0.32200000789761546,0.109,0.133949,100.891,4.0,0.9200023170560598,14.31,11.472000213682652,14.31,4.0,0.014,0.02,0.011,0.005196,Normal
55.98,0.15,55.98,38190.0,0.171328,0.3,0.078,0.12465169896870852,98.834,3.954920849762857,0.9400007221847773,57.689,56.058,57.689,4.0,0.014,0.014,0.014,0.0,Normal
86.404,0.136,86.404,38146.0,0.400653,0.985,0.07200002838671207,0.506316,108.418,4.0,0.9400000236928463,107.969,87.36699604432657,107.969,4.0,0.01,0.011,0.008,0.001732,Normal
41.408,0.23,41.408,38096.0,0.185327,0.22,0.128,0.050013,124.972,4.0,0.9400000292807817,43.630995668679475,41.516002090334894,43.65099078810215,3.930000034160912,0.008333,0.01,0.007,0.001528,Normal
27.355,0.153,27.355,38220.0,1.69361,4.77300013589859,0.087,2.736196,92.092,4.0,0.9300009068101645,32.78453038214147,27.442,32.74599970085919,3.930002223700285,0.009,0.012,0.006,0.003,Normal
0.764,0.115,0.764,38400.0,0.587819524639368,1.693,0.095,0.920305,52.041,4.0,0.940012140199542,5.202,0.859,5.231996453784406,3.9400000236928463,0.010333,0.012,0.008,0.002082,Normal
107.616,0.133,107.616,37842.0,0.745975,1.9690000493228434,0.106,1.093823,187.538,4.0,0.9000023491680622,109.29,107.62221118894219,109.29,4.0,0.012,0.02,0.006,0.007211,Normal
92.885,0.3509999988824129,92.885,37968.090095065534,0.6213123019720316,1.4950000134855508,0.098,0.770728,170.157,4.0,0.9400000013411045,94.446,92.983,94.446,4.0,0.013333,0.02,0.007,0.006506,Normal
71.045,0.22148172464966773,71.045,38120.02999937348,0.859305,2.310000066310167,0.092,1.299727,117.27199972343445,4.0,0.9200014416128397,73.799,71.05700064998865,73.799,4.0,0.013,0.016,0.008,0.004359,Normal
21.138,0.14399986499547957,21.138,38466.0,2.477251,6.868,0.09,3.8586693259290903,47.218,4.0,0.9200001060962677,30.046,21.612,30.10596781773865,3.970000042580068,0.012666,0.017,0.007,0.005132,Normal
31.423,0.126,31.423,38546.0,0.205993,0.428,0.07100001512467861,0.192767,47.87696565889567,4.0,0.9500000057742,42.222,31.504,42.26199819979072,4.0,0.014666,0.017,0.011,0.003215,Normal
76.69700306285918,0.102,76.70700309243799,38162.0,0.425986,1.098,0.086,0.581983,128.101,4.0,0.9500000011175871,80.911,76.813,80.911,3.94000000692904,0.008333,0.011,0.006,0.002517,Normal
74.9660392889604,0.121,74.99602064786852,38320.0,0.30999,0.6759179485477507,0.104,0.339629,92.819,4.0,0.9300000537186861,77.143,75.08001526758075,77.143,4.0,0.012,0.017,0.006,0.005568,Normal
45.476,0.18499372713267803,45.476,37984.0,0.59698,1.382,0.116,0.685566,188.325,3.9500000616535544,0.9700000425800681,48.739,45.769,48.739,3.9400000739842653,0.011,0.013,0.009,0.002,Normal
74.849,0.144,74.849,38276.0,0.766974,2.064,0.08800113666057587,1.123284,106.267,4.0,0.935306184925139,83.854,74.957,83.854,4.0,0.013333,0.017,0.008,0.004726,Normal
86.911,0.166,86.911,38270.0,3.69321,10.831,0.0960000961497426,6.181428,108.575,3.930145027115941,0.9400000795722008,92.40492173474281,87.017,92.335,4.0,0.015,0.023,0.005,0.009165,Normal
66.044,0.14,66.044,38396.0,0.640645,1.687,0.114,0.9561547951327563,81.01916491135955,4.0,0.9400000013411045,73.527,66.12800007890165,73.527,4.0,0.016333,0.02,0.01,0.005508,Normal
97.72,0.14599999769032002,97.6800026756525,38206.0,0.132662,0.201,0.085,0.060699,128.635,3.9300844855606556,0.9700000006705523,102.516,97.805,102.516,4.0,0.011,0.014,0.005,0.005196,Normal
179.888,0.072,179.888,37782.06991929654,0.3728409857649803,0.929,0.0560000523775816,0.438432,226.628,4.0,0.9600000157952309,191.314,180.817,191.34374061085842,3.9400000236928463,0.008333,0.013,0.006,0.004041,Normal
36.258,0.108,36.258,38550.0,0.109996,0.149,0.085,0.06404466667890549,63.034,4.0,0.9400592483580112,42.077,36.343,42.077,4.0,0.009333,0.012,0.007,0.002517,Normal
11.332,0.11,11.332,38554.01992864907,0.340655,0.466,0.101,0.20763,63.955,4.0,0.9500001221895218,22.488,11.787,22.488,3.99000003375113,0.011,0.013,0.009,0.002,Normal
270.719,0.085,270.719,37502.039991244674,0.097663,0.131,0.076,0.04928573986303807,306.749,4.0,0.9500000057742,282.491,270.7750008723885,282.491,4.0,0.014,0.026,0.007,0.01044,Normal
132.107,0.155,132.107,37456.0,0.132996,0.165,0.104,0.04961638453662395,310.389,4.0,0.9700003610923886,164.053,132.2010253713131,164.053,4.0,0.015333,0.025,0.008,0.008737,Normal
5.61478768607974,0.152,5.571000240206718,38342.0,0.145662,0.197,0.108,0.046047,102.33299994836747,3.930000001564622,0.9600000008940697,7.196999993965029,5.759,7.177,4.0,0.015,0.021,0.004,0.009539,Normal
5.7790014775246386,0.23299998025596141,5.799,38750.0,0.173661,0.236,0.115,0.060583,21.196,4.0,0.96000000461936,8.343,5.914,8.35299974180013,4.0,0.012,0.014,0.009,0.002646,Normal
30.324,0.11,30.324,38678.0,0.142662,0.191,0.099,0.046177,38.102,4.0,0.9600000530481339,32.6949961925298,30.462,32.685,3.9800000302493572,0.010666,0.012,0.009,0.001528,Normal
90.984,0.1089999625235796,90.984,38426.03999679163,0.7683114458732009,2.212,0.085,1.224289,98.234,4.0,0.930003086104989,94.448,91.082,94.448,4.0,0.010666,0.014,0.006,0.004163,Normal
142.796,0.1559999175965786,142.796,38034.03991376981,0.683311,1.8290000000071314,0.096,0.992282,194.90694998663665,4.0,0.9500000616535544,146.97,142.892,146.97,3.9700000397861004,0.008333,0.011,0.006,0.002517,Normal
21.252,0.106,21.252,38708.0,0.139662,0.204,0.095,0.057099,39.839,4.0,0.9600000157952309,23.98,21.372,23.98,3.9800000078976154,0.010666,0.016,0.005,0.005508,Normal
15.302,0.125,15.24201306593418,38290.033111865865,0.125329,0.177,0.082,0.048045,141.18,4.0,0.9500000057742,22.515,15.364000510811806,22.515,4.0,0.015666,0.029,0.008,0.01159,Normal
30.837,0.168,30.837,38636.0,0.164328,0.173,0.12200000067055225,0.01097,54.552546354405585,4.0,0.9500000011175871,33.59899999165535,31.005,33.559,4.0,0.023333,0.044,0.01,0.018148,Normal
31.365,0.124,31.365,38450.0,0.143995,0.207,0.09100011965632439,0.05458,101.929,4.0,0.9600000493228436,36.820988409951326,31.476,36.791,3.9900000151246786,0.011,0.016,0.007,0.004583,Normal
45.852,0.115,45.852,38622.0,0.127329,0.149,0.096,0.047764417744040485,65.789,4.0,0.9600000120699406,48.69799721933156,46.001,48.668,3.990000003017485,0.011333,0.019,0.007,0.006658,Normal
195.304,0.128,195.2740632141903,38046.0,0.19666,0.346,0.11000011011958122,0.129342,203.42,4.0,0.9600000604987144,198.069,195.428,198.069,4.0,0.011333,0.015,0.008,0.003512,Normal
16.006,0.16099996930360794,15.986006454512477,38820.0,0.680644,1.818,0.11,0.984962,27.88,4.0,0.9700000090524554,23.055,16.12,23.055,4.0,0.008,0.011,0.006,0.002646,Normal
165.448,0.195,165.448,38086.0,1.71361,4.873,0.06600022139400244,2.736327,206.405,4.0,0.9500000756233931,167.466,165.544,167.48599170519412,4.0,0.015333,0.023,0.006,0.008622,Normal
236.783,0.173,236.76303306798636,37582.0,2.10993,6.079000924095512,0.091,3.446041,310.287,4.0,0.9600000493228436,247.469,236.874,247.469,3.9700000397861004,0.012666,0.023,0.007,0.008963,Normal
40.967,0.14399999884516002,40.967,38074.0,0.408653,0.941,0.119,0.461613,209.926,4.0,0.9500013496726751,46.806,41.133,46.806,4.0,0.010666,0.015,0.008,0.003786,Normal
10.687,0.161,10.687,38838.0,0.294324,0.679,0.089,0.3333849999983543,21.753,4.0,0.9700000453740358,18.626991245120763,10.776,18.607,4.0,0.019666,0.046,0.004,0.022942,Normal
53.149,0.15199999932944774,53.149,38108.0,0.150662,0.251,0.091,0.087409,205.588,4.0,0.9600000008940697,55.346,53.24,55.346,3.9900000002235174,0.011,0.012,0.01,0.001,Normal
86.775,0.147,86.775,38332.0,0.162328,0.25,0.103,0.077488,157.762,4.0,0.9700806839391589,90.953,86.878,90.953,4.0,0.010666,0.014,0.005,0.004933,Normal
0.892,0.127,0.892,38828.00982648693,0.192327,0.276,0.116,0.080252,35.663,4.0,0.9700003638863564,3.922,1.168,3.9419346225708725,4.0,0.009,0.011,0.007,0.002,Normal
278.815,0.138,278.815,37746.0,0.139662,0.169,0.10100003024935722,0.025716,283.986,4.0,0.9600000120699406,280.799,278.936,280.799,4.0,0.007666,0.01,0.004,0.003215,Normal
71.487,0.118,71.487,38358.059702770784,0.129996,0.163,0.11,0.028792,153.23297683383524,4.0,0.9700000816956162,74.162,71.604,74.162,3.9600001201033592,0.010333,0.012,0.008,0.002082,Normal
97.27900018484891,0.117,97.299,38306.0,0.144329,0.226,0.099,0.070868,173.258,4.0,0.9700000006705523,101.299,97.398,101.299,4.0,0.008333,0.01,0.006,0.002082,Normal
194.81,0.129,194.81,38064.0,0.129996,0.158,0.112,0.024576,227.077,4.0,0.9700000006705523,197.808,194.922,197.808,4.0,0.01,0.015,0.006,0.004583,Normal
82.661,0.19,82.661,38136.0,0.164661,0.243,0.086,0.09835629251396656,212.544,4.0,0.9700000481680036,85.153,82.747,85.153,4.0,0.014,0.025,0.004,0.010536,Normal
1.7448368457108736,0.138,1.754,38954.0,0.128662,0.144,0.12,0.013317,9.826,4.0,0.9800024162977934,9.228,1.876,9.228,4.0,0.011333,0.018,0.007,0.005859,Normal
60.879,0.113,60.879,38438.0,0.288657,0.694,0.072,0.37107062219250203,143.733,3.9600001238286495,1.0,62.866,60.951,62.866,3.9602165818214417,0.013,0.018,0.008,0.005,Normal
113.349,0.081,113.349,38440.0,0.117329,0.179,0.069,0.056199,143.979,4.0,0.9900000039488077,126.625,113.453,126.625,3.9800000060349703,0.017999,0.026,0.012,0.007211,Normal
0.7936738873962313,0.151,0.811,38982.0,0.130329,0.15,0.106,0.022368,11.625,4.0,0.9800002425909042,5.706,0.917,5.706,4.0,0.011333,0.016,0.006,0.005033,Normal
71.439,0.10599990154057741,71.439,38284.0,0.494317,0.966,0.07,0.449871,192.1619949268624,3.9400000795722008,1.0,79.196,71.86600509291887,79.196,4.0,0.011,0.019,0.006,0.007,Normal
66.0,0.127,65.98000006005168,38692.0,8.613046,25.627,0.1,14.734269,132.115,4.0,0.9400010518729687,70.0,66.1,70.0,3.9699999978765845,0.011,0.014,0.005,0.005196,Normal
37.117000500082966,0.16899999843537808,37.157,38644.0,12.699243,37.874,0.092,21.801622,142.991,3.910103722475469,0.9100000020116568,39.878,37.2700000526011,39.92799972414225,3.9900000002235174,0.010333,0.019,0.005,0.007572,Normal
101.229,0.081,101.229,38526.0,6.639779,19.758,0.071,11.360526,182.31999302279203,3.9800000116229057,0.9500000244006515,106.217,101.32,106.217,4.0,0.010333,0.013,0.008,0.002517,Normal
0.646,0.14399989874660968,0.646,38922.0,7.934402,23.589,0.104,13.557051,63.985,3.960000053048134,0.9500000569969416,4.767,0.7370055790692568,4.82695143391192,3.9900000151246786,0.009666,0.01,0.009,0.000577,Normal
31.614,0.125,31.614,38614.0,12.570581,37.461,0.117,21.575262427108527,154.838,4.0,0.910031215287745,34.01798720295727,31.749,34.057916147738695,3.9400000795722008,0.010666,0.014,0.008,0.003055,Normal
42.43,0.096,42.43,38840.0,4.10053,12.114,0.083,6.939759,91.216,4.0,0.9700000006705523,44.464,42.535,44.464,3.9700360763818026,0.012333,0.015,0.009,0.003055,Normal
5.858,0.113,5.858,38392.04999980796,9.75800715154481,29.156,0.1,16.772892,209.98099996557832,4.0,0.9300012066960335,8.246,5.967,8.246,3.929999995045364,0.013333,0.017,0.01,0.003512,Normal
62.126,0.2209998115003109,62.126,38532.02999039367,12.372588,36.891,0.1,21.233215,185.13899837905169,3.920000024139881,0.9500000104308128,65.632,62.214002355277536,65.632,3.940000018104911,0.012666,0.021,0.003,0.009074,Normal
30.557,0.156,30.53700040836632,38880.0,11.460618,34.137,0.102,19.638003,77.40299866850674,3.950000001117587,0.9199999943375587,32.738,30.659,32.79799941751361,3.9699999978765845,0.010666,0.012,0.009,0.001528,Normal
96.06301318261028,0.2280519546121359,96.093,38314.0,12.770574,38.02700444374979,0.02900047747045756,21.924304,230.435,4.0,0.9000179618597031,100.082,96.192,100.082,4.0,0.013,0.017,0.011,0.003464,Normal
66.116,0.11,66.116,38632.0,11.024966,32.855,0.019000404119491582,18.94498618698621,152.368,3.9400000236928463,0.9200069177895784,68.614,66.218001186952,68.614,4.0,0.008333,0.011,0.005,0.003055,Normal
5.678,0.13,5.678,38928.0,8.670044,25.764,0.121,14.80355,68.507,3.9800000321120024,0.9400000795722008,8.301127554804086,5.804,8.273,3.960000056773424,0.012666,0.015,0.009,0.003215,Normal
82.66,0.212,82.66,38576.0,7.095763,20.977000781603156,0.116,12.030008,167.152,4.0,0.9700000341981649,91.004,82.776,91.004,3.9600000493228436,0.023666,0.037,0.007,0.015275,Normal
51.804,0.117,51.804,38812.0,0.732976,2.024,0.06000880122184754,1.118176,110.731,4.0,1.0,54.025,51.874,54.025,4.0,0.010333,0.012,0.008,0.002082,Normal
10.413,0.115,10.413,38384.0,1.894604,5.482,0.098,3.106723,217.252,3.9700000006705523,0.9900000002235174,14.313,10.511,14.313,4.0,0.011,0.012,0.01,0.001,Normal
32.19,0.102,32.209944922998545,38888.0,3.844539,11.34,0.10399963562935591,6.49115,94.0430513682142,4.0,1.02999993506819,72.72,32.29,72.72,4.0,0.009,0.012,0.007,0.002646,Malicious
5.651,0.158,5.651,38792.0,0.197993,0.307,0.141,0.09443,131.857,4.0,1.0099999960511923,8.365,5.792,8.365,4.0,0.009666,0.013,0.004,0.004933,Malicious
35.891,0.112,35.891,38414.0,0.426986,0.846,0.101,0.381108,227.432,4.0,1.0199999995529652,44.997,36.225,44.997,4.0,0.011666,0.016,0.008,0.004041,Malicious
45.90966360437498,0.17100001791864633,45.862,38870.0,0.322989,0.704,0.103,0.331272,103.249,4.0,1.0799950119107962,87.486,45.965,87.486,4.0,0.013333,0.019,0.008,0.005508,Malicious
121.70599999653548,0.133,121.676,38648.0,0.253658,0.55,0.093,0.256936,171.87,4.0599999986588955,1.049999998882413,160.979,121.769,160.979,4.0,0.010333,0.015,0.006,0.004509,Malicious
10.946,0.143,10.946,39024.0,0.995966305009842,2.732,0.101,1.512128,71.60300033035874,4.0,1.0399999991059303,53.523,11.066999900832773,53.523,4.0599999986588955,0.013666,0.018,0.008,0.005132,Malicious
96.692,0.103,96.692,38663.98035952635,3.943869,11.642,0.094,6.666664,175.902,4.0099998489022255,1.0299996361136436,135.268,96.788,135.268,4.0,0.009333,0.013,0.006,0.003512,Malicious
38.194,0.845,38.194,38559.980045601726,4.788174,13.462996870085597,0.106,7.495152,201.91,4.0,1.0399999395012856,41.162,38.3,41.162,4.0,0.011333,0.019,0.007,0.006658,Malicious
35.999,0.223,35.999,38774.0,4.091197,11.994,0.12,6.843939,147.322,4.0,1.0099999429658055,47.943,36.119,47.943,4.0,0.024999,0.063,0.004,0.03297,Malicious
121.47,0.15100000044703485,121.47,38734.0,2.3732505133924486,6.69,0.15399999653548002,3.781678,163.831,4.0,1.0400000028312206,141.797,121.594,141.797,4.0,0.014,0.02,0.007,0.006557,Malicious
30.492,0.089,30.492,38902.0,2.21126,6.408,0.083,3.634544,106.575,4.040000002831221,1.0399984698742628,84.768,30.68499974742532,84.74800007495284,4.0599999986588955,0.009666,0.016,0.006,0.005508,Malicious
15.573,0.106,15.573,39012.0,1.333956,3.817,0.09,2.150343,80.116,4.0,1.049999998882413,61.868,15.663,61.868,4.069826435297728,0.014,0.02,0.011,0.005196,Malicious
116.621,0.08800000905245542,116.621,38696.0,1.1242874795736075,3.101,0.104,1.729165,171.17400477414577,4.009999997913837,1.05999999307096,158.227,116.725,158.227,4.0,0.008,0.01,0.005,0.002646,Malicious
87.851,0.117,87.851,38766.0,2.677911,7.833,0.096,4.464363,158.971,4.04984553065151,1.0299999574199319,125.75303033429384,87.947,125.803,4.0,0.009333,0.012,0.008,0.002309,Malicious
61.677,0.118,61.677,38804.0,5.384154,15.969,0.073,9.16661,144.874,4.0,0.9700003638863564,65.777,61.75,65.777,4.0,0.013666,0.021,0.007,0.007024,Malicious
133.199,0.122,133.199,38590.0,1.1842739970740677,3.279,0.078,1.8143687409775853,198.55500186309217,4.0,1.0499999895691872,160.814,133.277,160.814,4.0,0.011333,0.016,0.006,0.005033,Malicious
115.31099004557728,0.133,115.291,38816.0,1.107296,3.111,0.089,1.735305,142.878,4.0,1.0399999730288982,131.338,115.38,131.338,4.0,0.012333,0.018,0.008,0.005132,Malicious
155.295,0.138,155.295,38598.0,0.51265,1.340995584860444,0.113,0.691377,196.4227114200145,4.0,1.0499998917803168,172.479,155.408,172.479,4.0,0.013,0.024,0.006,0.009644,Malicious
29.374,0.142,29.393930138252674,39088.0,0.316989,0.735,0.086,0.3426766042454243,64.172,4.0,1.05999999307096,62.953,29.46,62.953,4.0,0.01,0.013,0.005,0.004359,Malicious
20.824,0.119,20.824,39006.0,1.661611,4.802,0.077,2.719647,85.599,4.048895455896854,1.0399997718632221,59.37,20.901,59.37,4.0,0.010666,0.013,0.008,0.002517,Malicious
90.716,0.155,90.716,38862.0,4.759175,14.038,0.096,8.035597,126.006,4.0,1.0099999969825149,111.673,90.812,111.673,4.0,0.007666,0.011,0.006,0.002887,Malicious
307.962,0.078,307.962,37452.0,0.178661,0.356,0.066,0.155439,471.588,4.0,1.0099999606609344,310.247,308.076,310.247,4.0,0.007666,0.012,0.005,0.003786,Malicious
30.554,0.149,30.554,38944.0,0.133996,0.162,0.11900000070780516,0.026627,106.27,4.019999999552965,1.070000004954636,71.732,30.663,71.732,4.0,0.012,0.018,0.007,0.005568,Malicious
49.035,0.172,49.035,39030.0,1.147962,3.2229971466884018,0.096,1.771268,88.704,4.019999971613288,1.0399999506771564,85.134,49.131,85.134,4.049999938346446,0.010666,0.017,0.005,0.006028,Malicious
169.98,0.127,169.98,38502.0,0.7146411036037207,1.104,0.11,0.47501960545778277,236.318,4.01999999769032,1.07999999076128,215.48100089496373,170.88,215.521,4.0,0.011333,0.017,0.008,0.004933,Malicious
70.736,0.148,70.736,38781.95000265539,0.38632,0.926,0.099,0.4276975867264271,160.773,4.0,1.0999984052032232,140.413,70.835,140.3930000730902,4.0599999986588955,0.013,0.014,0.011,0.001732,Malicious
57.808,0.133,57.808,39050.0,0.281657,0.6839924479424954,0.085,0.314172,80.289,4.0,1.0299999322742224,74.398,57.893,74.37801257516443,4.049999877810478,0.010333,0.017,0.005,0.00611,Malicious
150.909,0.117,150.909,38642.0,0.185327,0.342,0.106,0.135681,197.62,4.0,1.0499999336898327,177.56100762239097,151.015,177.54101727133988,4.059999914839864,0.008333,0.009,0.007,0.001155,Malicious
50.269,0.182,50.269,39136.0,0.39432,0.933,0.089,0.467886,66.004,4.0,1.0299952877685428,53.416,50.358,53.416,4.0,0.017999,0.022,0.011,0.006083,Malicious
35.822,0.107,35.841699160009625,39242.0,0.158661,0.289,0.087,0.113059,46.536,4.0,1.0399995148181915,44.227,35.909,44.227,4.0,0.007333,0.01,0.005,0.002517,Malicious
251.282,0.144,251.30829513433204,38254.0,0.315323,0.742,0.071,0.370802,292.8200014292821,4.0,1.049999998882413,281.53900032499433,251.353,281.55900012896956,4.079999998211861,0.01,0.012,0.007,0.002646,Malicious
57.672,0.099,57.672,39084.0,0.148662,0.244,0.088,0.083578,80.119,4.0,1.0500923683866858,74.385,57.786,74.385,4.0,0.008666,0.011,0.006,0.002517,Malicious
5.857,0.119,5.857,39349.960009373724,0.108996,0.14,0.077,0.031512,31.53,4.029999999329448,1.01999999769032,16.283,5.934,16.283,4.049999998882413,0.007333,0.009,0.005,0.002082,Malicious
39.107,0.098,39.107,39062.0,0.100663,0.1669947215244174,0.075,0.032347,87.14402060502768,4.059700777754188,1.0399999096989632,66.731,39.197,66.731,4.0,0.014,0.023,0.008,0.007937,Malicious
93.594,0.141,93.594,38894.0,0.150328,0.252,0.074,0.091664,130.71800046446918,4.0,1.049999998882413,125.075,93.668,125.075,4.059935700148344,0.012,0.016,0.008,0.004,Malicious
